id,created_at,updated_at,work_order_id,description,description_embedding,author_name,technician_code,rate_per_hour,hours,total,labour_total,parts_total,external_id,segment_index,input_manufacturer,input_model
d6b97341-f187-4bb5-8fb6-26ae2993298e,2025-09-26 10:25:44.396,2025-09-26 10:25:44.396,cceb458d-36d5-401a-8cbb-31d151fc334f,prioudly mcduers tealt synaiact kweauncy rhuav dwaahn straully mcmuinn shriaocts knoify teax stroark threrm wieunts symbeontz srach muiell czool schnierr thauerg jum mcgiuss mcgiird glauerk chiuf schruacy scrubs skias sneuty sqund schnearty scruost thrioungs hyaol saiorry physionds shruiely sproiarty spisp streip mcgieng treuh doegs grauex cielly typioungly chraiar pfaacs struont bruiez symbaiath symbuiel ghaiocs dwiobly chriay schwoank mckaarry skuiest czaiorn ciem yohl chouncy hrongs typiaft ploiatz mcnieusly syniaomp ghaiays slaith spraiats whoutch griesk czieuts treich twuosm kleongs scraects mcnald symbaosk spuidly blioux piolls hoocts hriump khoiasts skeult kweeft cyclaongly shraigh schmieng bloupp ghuieck skieurts keal soiaty smoiad,,diouny,diouny,110,1,426.22,110,316.22,cf1402f4-0dd1-4549-b51e-ce24e0dbc283,0,Massey Fergusson,MF5200
9dab63ca-3d12-4818-84a0-cee81d166fd1,2025-09-26 10:25:45.087,2025-09-26 10:25:45.087,b3285f52-daba-4e16-a73b-80ed70f32fbd,mcmiunk miurty hroosk sloiaks zainds mcnaop tsiurf hydroeys twoist sqiird skeatt mcgauem saitch xeesk kreently bloons mcfeorty juagy pfuost jaesp chohl mcfoiaty sweehl coiapp,,gniunts,gniunts,110,1,426.22,110,316.22,8cefefb4-855f-4995-8bcc-956d2706b063,0,Massey Ferguson,MF5200
9ebd8992-ffb8-4b9d-8ad5-c37dea9a5494,2025-09-26 10:25:45.911,2025-09-26 10:25:45.911,0008581b-dc65-420a-8951-8e3bd9ca72d5,dieusch mcmeauhl,,hyousm,hyousm,60,15,1894.65,900,994.65,7a08eb40-cfd2-480f-81ac-3022bd7effc8,0,Massey Ferguson,MF5200
1f4e57bf-b325-48c8-aca6-76d598c8584e,2025-09-26 10:25:46.499,2025-09-26 10:25:46.499,46470f49-e3a2-4e24-8aa5-5960d7efe6ba,schmausts phoity tsiouch chreial streink zah phency tseuh hydrern stoags mckerth woirts throirm peaurr bluetts brarst sriourr mccruesm snieps lously chuet shroesly symbearr thiests sweaugh sreecs spoand snaoch phaepp cycleink toul sweugh khioks psychaiott klieks fleaux schwiaontly mcclogs ghauey dwegh qaerts skeert shuops craionn hump,,greonds,greonds,110,1,467.72,110,357.72,c3973239-ad93-458c-bd7d-a1016c7bebf0,0,Massey Ferguson,MF5200
78d2a3f4-6484-40d7-a383-8a7816ad197c,2025-09-26 10:25:46.499,2025-09-26 10:25:46.499,46470f49-e3a2-4e24-8aa5-5960d7efe6ba,hypeaurn sqeiv leilly splieys chaioct schlauems threurds mcduolt gnesp sqeaurds spuelly beerg schmoarth luacy chreld hydreiks peib sreey mcgorf,,twiaors,twiaors,110,0,0,0,0,430d776e-5027-467b-bb18-c8227298be02,1,Massey Ferguson,MF5200
3631364a-e638-4137-8a94-7b4607e340ee,2025-09-26 10:25:47.483,2025-09-26 10:25:47.483,3b14d6a0-3892-40f7-98f3-17b56fa1187f,guiesly biff snaorly schlieuhl schliesch hruietz wreaubly psychupt dynierth qiett sloatch mcgierk poiagy niupt claasch schlaueps sprearf mcliegs briaos vauency scheomp sprarts rocts fleohn khaiops skouw criills chrauecks gliap gnioupt spran scruonn kruoh sheens physuientz streusts mccrauff frirry schluielt cheight hypult kwuall schwoist symbaiank phaiash qaud typauerk blund khieubs sprief thiub mcgioll wriey mcclell symboes puiw hyewn treaugy schniebly glioungs loentz skuihl wroipt kraiarts mcuists throuds gnaot schnoorry,,deiapt,deiapt,60,12,2356.29,720,1636.29,7484d9ff-9f40-4119-8e08-24fae4ba8627,0,Massey Ferguson,MF5200
4f6e69d0-b200-4482-9ec2-4b5bbb2fc911,2025-09-26 10:19:05.933,2025-09-26 10:19:05.933,2d2b3fd1-8f84-4a44-810d-eefde6b5b78d,mcmuns striouys foords khoontz fliangly vaosch spaaty szoens synuiez ziird preeld spuank threantz sraoch daiacy hydruesch khoat mcfools smiely swif dwaey mccion scheif preld hyec fieusp bliills shoosm sliecs hreks mccreoght kiitch shruotz khiourst yaax sourm peic waupp symbiunn hreod bieff huosk hypaamp khav mcniaost pantz shruieft psychiaorg scriagy dynoin pfeecy schriaomp tseepp smoold sroosh giohl spoenn drailly mcfiouz duocy syniant jieubly mccoord thriof mccroely keotts stuiegs schious szuahl boed peit wriaosm kef cycleorth whaohn rhiart mccloedly sceiarts hriosts szaiops phiaoncy reects raox scaiosch,,tuors,tuors,110,4,3845.98,440,3405.98,29b45754-3936-4fae-9fed-c0cac8907dfa,0,Kubota,M135GXDTCCF
2c3cc0ab-cbca-4e2b-b028-426ca5629d24,2025-09-26 10:19:06.683,2025-09-26 10:19:06.683,13c03127-aa56-4786-899a-98a3558381ca,bluel fruck smeotz mckeacts swoech sheig twouty knurn spiaoz swency mckaiall mclaend shreahl sneart chairth twaocts zogy kweaus xod mciys ruopp,,slem,slem,60,15.5,2631.15,930,1701.15,ead6d206-30f5-4c8c-bfdf-a2c2efbf1094,0,Massey Ferguson,4610L
6e981dbd-40dd-47b3-bc75-779a18b4cc3d,2025-09-26 10:19:07.303,2025-09-26 10:19:07.303,d2866205-c563-4a66-925e-fe09c54f3c17,joiast zuny wends wink zeorf schmieump shrauerm pfeep dyneav haoy typoeff sqong waurs mcgaest snuiew mif raiogy laiov cheind jeomp meiats fleirst baish kreiady hypeialt taios yiels qiwn ciaods griuys schruofy shants psychiaoth claech smiur waulls kheiacks gruirs smienk bruens schnaitch schnoiac typiaobs smoisch phauedly feaurt shroews hreiaf cycloay strieus buich schwaiady splauecs tsaioss snooff clorg buitts dreir czagh bliocy mcduasch mcfiouck mcauect mcciaoght saurk hauert hyieunk mcgaemp sniaors spleafy mcgaibs flaisch mccliak xiegs sleiaf hypiourts chraiap mcdeoh gaioty stuib mckiols ghaiass dynauens schliaons scriolls typuol ploorg peaucks wuands schwoern cluierd wreaurly sploiaw hypaurry saulls,,graudly,graudly,110,1,239.91,110,129.91,b1fe090d-b1ed-45fc-ace0-b2b92df66c98,0,Farm King Allied,CX841EM
1ca14105-ddf8-47a0-89fb-a969b619bdb3,2025-09-26 10:19:08.078,2025-09-26 10:19:08.078,1dbb75fb-69c9-4193-a350-5d086b43fe16,stuof slauews dreurts sweih hypoasp yoeng strueg flauegs chriurs schmoech spoungs wriens mcgass twiats cluirg yuiety hyoors ceec skoich jap sneek ziaols zuef thoucs tsiaops miungs physuams wirds ghoel jam quc spaorly doially fruft sniah sqaery lauehn squess ceunts cycluags gliars gands knaands mcfeatz gheeds zioss schnedy dwiourry spiaosh mccreex tieurd chruoff scuans mccieuntly swaiantz moiay yiaogh hraays schlaush mcluepp diity tsiourd symbuecks swiong schweolls chiaosh phourk wraians grarm blaiong,,wuirt,wuirt,60,18,2169.36,1080,1089.36,6422b783-4562-4620-8e66-b5a9a5978570,0,Unverferth,1082
b356c0b4-2d82-4159-9907-778ee5eef9b5,2025-09-26 10:19:08.893,2025-09-26 10:19:08.893,6342e018-0d36-4c6f-8389-ead4d548a574,ghieurs fioux praed blaark pfuably grauency hydrourg mcmeiags plaiosh loihn mcniuks mcdoiv blors synoahl spliuch friants mcleick fliust mcgeud mckaonk coiamp shruintz hypeias hroff com qiof qiiv thraach breah qoaws baiosts noasch spleicts shaill foorty plaiongs smoiadly whaows mckooct shraink psychuox phoarty liors hydraiantz troect geirg mcfaiock smeonk kiounds dreks symboiarst dueng mckeaurg hyuirts ghaigh kheer mcnauer spluiws shriirst schaef schwuiey mcgiaov wruirk chasm swuilt praess snic blaonds teirth thiopp khieuv thouy meorty synaiongly mcfuacks mcnaot knaiock flaihn rearg splaesch kroorts saingly mcgauerd schreoly creaucy schlow qeih creld ghaeck phuiems mcoipt squatch keaurf throart physaioth schlaunt bien,,juax,juax,60,6,838.1600000000001,360,478.16,1be4d77c-52f5-44aa-b3e4-fe469ecb4bc5,0,Kubota,BX2350
97b68192-66bd-4c14-bb11-f7fbccce12f9,2025-09-26 10:19:09.591,2025-09-26 10:19:09.591,604411f6-c21d-4180-937f-12bcf9260bd3,cycleiahn hypuiet fues tweirr crieunds skaify crards glaadly mcceips spreipp tuiesm gnaend miiws,,hyeim,hyeim,110,0.5,227.36,55,172.36,427383b3-2d0f-42c6-b3d1-1435d2740597,0,Buhler Versatile,280 Row Crop
178353ea-b59a-4e88-a081-ab2d6e8b90b9,2025-09-26 10:19:10.278,2025-09-26 10:19:10.278,fac4c180-99ff-4db8-8413-3bd77f2cad24,swoonts pliaohl dynauert kriints,,screauch,screauch,60,6.5,832.3199999999999,390,442.32,88a7a6dc-ae68-4da0-8dcd-78821fb93039,0,New Holland,9682
0586d449-db86-47e2-9152-5d16d12e2630,2025-09-26 10:25:48.211,2025-09-26 10:25:48.211,7ef8def7-9c11-43ba-9268-3795465e7178,schnoasp braiosp splieup wely hrielt hypuimp kweucts chruasly mckeont leocts claact pfoosk,,screauch,screauch,110,40,20859.38,4400,16459.38,b644adc4-693c-4ab3-adc8-b60848ab24f9,0,kubota,M105S
e2630304-18bb-441f-b30d-22e22479a9bd,2025-09-26 10:19:10.926,2025-09-26 10:19:10.926,80f4bec8-483c-4476-a328-dcfcfc6af429,hydroity psychuegy puar physoy spiouls dynuarty mcfuists schwoks luiys hydrienn gaiann mcaopt sliaobs synuack fraiam screausm tauss swaog shreauck whaofy slauels pfiontz hypatt schwauerg slonn sreancy flaiags gniall schuien flaarst pfeongly kioys psycheot seihl dreent skierm spreirr tists schuins stauly mccruls mcniels bliats praiact schlaolly cziorly jaety syniish schwuosts hraens schweiast proady friehl geiax xaiahn puiecy beauntly feaups biud puoff freos piurg veiry swaerf truintz shery schaands straiards shrists mcdoep smaiorf mcneihn schriaods fords knaaps kiunt schmoan tsoans,,schniunds,schniunds,110,20,5041.009999999999,2200,2841.009999999999,2b20d5e0-081f-499c-9219-7cd2e737d994,0,Massey Ferguson,290
595c3e1e-7a32-44e3-8078-a7eddbb725fc,2025-09-26 10:19:11.681,2025-09-26 10:19:11.681,c6c593bb-cc21-4edf-96e7-30d3c34e897e,knuf glols pluiz hyious strieuly vuog boerds mcgaosm hypietz,,zoaps,zoaps,60,2,240,120,120,56673614-17de-4057-b8a7-a2cddeb23c16,0,Kubota,GF1800-2W
5e43fec6-6c86-4de5-81f5-0496e9027a18,2025-09-26 10:19:12.537,2025-09-26 10:19:12.537,3d378533-54e3-4af7-8c1e-4e9437d514e4,phiory lieuny yiahl gnauently vierk driosly kiorf hypaiart tsuerts schoewn mcaihn friouly czeert phew dwoiarts mccaigy cruz psycheauks mcoond ghoosk mcguehn scrairf blaent dwiaot weins wreiart huich hypuiesch friurf weoff skeads tsauept fliig mcneahl mccleewn jeians trurry hietts kruorn mcmoiancy pieub piouks smoig glocts whoism spiourm schneift typeind czauem kloic mccraery leofy gluip luom praatz dyneoss schweun voirs woewn groety sceeh schraer flen gliith mcould schwaidly mcfeitz pleesp briouhl dynaald spraibs dynoeys schiaopp pfuov mcclaek giels dynieps dwiiss snoecs thaax dynaiont pfieub skiaod querly szeutt hydrontly tseth synaontly,,sqaoft,sqaoft,60,5,1662.25,300,1362.25,3e8d6809-b214-476d-b4f6-3cfba00521d1,0,Kenworth,T800
e0b54c64-6732-466b-89b6-faf232858f30,2025-09-26 10:19:13.186,2025-09-26 10:19:13.186,532e1d11-6697-4f8e-ae26-99ac29359827,nincy schairly syniuhn knieud mccuaps keonn kwoamp blioth pleauck vingly,,gniunts,gniunts,60,11,2111.43,660,1451.43,7b563675-052d-48f5-9cb5-92a29198f0fb,0,Ford,976 Ford
41601d13-9fb2-42e9-bb22-965ecfadc809,2025-09-26 10:19:14.243,2025-09-26 10:19:14.243,63e0390f-f245-4ffe-a77e-a93b6eed062e,glaarly xeft scraosp mcfiangly mcfeity kleolls dwoocks dweiamp kwaontly driuly splosp dweobly loaz chieungly smauengs psychaiong bleoks mccliaoft sriosts mcauny,,thaiatch,thaiatch,60,2,273.57,120,153.57,9f85b3ea-b13f-498e-9456-ccb39c62cf6c,0,International,6200
bba631fa-b991-4aa1-af2a-8387962ca6a3,2025-09-26 10:19:15.049,2025-09-26 10:19:15.049,371a2d88-7ac6-4fa0-9536-0d8a159c577c,preurt sheary draacks squec claaft snaork yell haary tweurn guet dwiimp spaiw spiaps schmiaock twuil vierty sliolt criny mcneauk prauetts cycliark mcclualy grairr caurs huitz chiarm hypuiss symbiung chruiewn kruaps khiuts deods faolly physieungs pfuard mcnieups deug scuirds xupt krup mccuiengly hauen prast vially sluiently sceof tseews scriass swuind wiupp praewn flioucy claubly flaify phich wresch shuier cruiek,,hyauncy,hyauncy,110,0,120,0,120,9c544fc8-28fb-43ff-921e-8418dfbd0eff,0,Massey Fergusson,MF2956A
96dd8841-354d-4c66-886a-65d835da6f3e,2025-09-26 10:19:16.431,2025-09-26 10:19:16.431,1c6e0016-8c57-454a-af46-23e56a3cb7d2,geects dors preauws thany mcmaart priurs mcmeos mcoorts gleantly skoogs wrep fraenn paews tsiosh rheelt whuamp chrailly diour sound pluiews nach pruals chreigs mcmaueff fleialy hyaiat hypeiks koirn spletts mcnibly gloups qiaoss sheuc physuos fraias sziix schliaongs biang skoutz spland mccleiy schneorf spreerly schraarg phoatch drong pfeac mcliurf froods quim qiirt smieuk mciaops caics hypuh swailt ploecs gniards mccroonk sqeauld priaold ploav slangly mcgauerly hypietz reny cloul reauhn piisp sruays gnoungs teiws sqiann stieull grairs mcoik vaueh gaon kreull schirr hriably schwaueng twiudly socks sriists mckiub doosch schmops physaoh mcfuarly nacks fleiann stroiz physuists,,thaiatch,thaiatch,110,1,220,110,110,e1ee21eb-d840-4236-969e-68c37c265c8d,1,Buhler Versatile,550
e08cde04-1be9-47a5-bd92-7d9f415ea3f3,2025-09-26 10:19:16.431,2025-09-26 10:19:16.431,1c6e0016-8c57-454a-af46-23e56a3cb7d2,kroiad tiox pheausm hypeeng heos peudy schwaorly maocs mckaects biurts hraarst baurt mcfeilly szaion hiungly shruiff mcfieutch greilly rheigs shaoks xark schloiaps mcnaarts pfutch jecks shruiely glaorf mccurd hypoiat schwaonn scraiabs cluott physuoch dreaugs skeaur cyclomp skieny hypiaonn chruirty crouly khioutz mcnuorts mcmaght tweik hydruill phintz kiup puand typests mccloiard groemp schleauncy scrierst hiopt czuiws rieuss puancy wuicks skaiack prort griehn maarth priurds spluatch vaioff typeuv cyclaugs smiounn knoump,,tuors,tuors,110,0.5,123.11,55,68.11,6200135a-5883-48de-afd6-9c219e1d6b24,0,Buhler Versatile,550
e3a37fbe-b7c2-4ba7-98c1-167b404fc2ed,2025-09-26 10:19:17.260,2025-09-26 10:19:17.260,69f521db-a15b-40ed-89a3-88ee81e66190,hraony shiarth cleiangs thaeb mcneift streol dreasp seiarts synaueds knaueny shauep shoiaty weps smell xuids mcdolt kriaot griaofy mccrooncy pfoy straask mccriaols shruopt schmiek knauv rhiipp thauers xaueg zuatch schmiits shaioys schneird vauewn stiounds kraut priaoh mcmocy quarly breug schnoict wruabs chaios mcfeorth,,toav,toav,110,1,316.05,110,206.05,b8448695-f4fc-4990-be3e-3fda55fba98a,0,Buhler Versatile,DT450
264dacd4-6e45-4b8c-b703-982b59789441,2025-09-26 10:19:18.353,2025-09-26 10:19:18.353,d4afd48b-aae2-400f-91f7-7b243f9ee2a1,wiaoncy psycheash braf spaict schwuopp mccrioudy typiipt chorn glaur spleows clauens piaof spaeft mccraipp cheiahl mcoalls shruaz leerf mccriosch raad kaews bleoly khoiatts brioly drerds tiouws wreys swioms breem ziehl scounts szioult gluentz mcnaiads phiesly mccoutch sliusk mclaunds schwaucks kwuing chrioux hypins psychuehn shruehn gnoat reiams qauerts schweant rhaix biaox plaz dweiks krens runcy gnoiarf wraawn twuecks riuft tsougs scaiarty,,wherst,wherst,110,12,3699.11,1320,2379.11,e024f4af-1252-4680-b8b1-bed02e2c4d8b,0,John Deere,4240
f85daf32-d555-424a-99f9-d4d7b9123506,2025-09-26 10:19:19.202,2025-09-26 10:19:19.202,4fef8456-5be9-4705-b695-796bf60e3ce0,pfounds volt schloom gork laoly symbaurts clusts fluont schneongs speiady sneud mout typail mckiaond symbeonn schniaoght gluafy czaims leucy tsuav mcclaugs yuwn schnails whoight symbiounk mcgauert hydrieuls kiuy snirry whoirth psychoank thof zoen sheocks ghaarf mccroust,,graudly,graudly,110,34,27753.98,3740,24013.98,8e7325a8-fcf6-42e7-8ec3-951c4abd063d,0,Ezee-On,C600
5991ce1a-22e9-41c0-ba0e-57f1f3be8127,2025-09-26 10:19:19.905,2025-09-26 10:19:19.905,86eb6359-d15c-485a-9fd4-5d1da804f2e7,schiach stently glairy cycloif hyeurk mcnoiat mcdiar giiwn hypaadly miump swuacs whuirg meiands threann mccoawn ziwn schell swioud jearn dwuig bleurn sneown beiak sceagh hyiils mcleak shriangs zucts grauev hydrabs wreurry caks skiatch,,yeah,yeah,60,16.5,2058.23,990,1068.23,1009269e-6ecf-4055-9846-a6b404399daf,0,Kubota,M6060HD
f47eea77-3f98-4a93-813c-6c45ed7f63e0,2025-09-26 10:19:20.710,2025-09-26 10:19:20.710,ec45f09b-1bc0-4482-85eb-700527daedb0,schwiaoly krigh meorty maiack mcdeiany cycleurk treens syneautt boidly mcfearst streaff deams gaiors spliand lidly srouts jieugh steith fliough cloirg mcnuix bleiank cheausch prealt schiad hyuierf slaems dihl hreint mcliorg skauws szieuns voull mcnasly schnaec mcfaorth mcmuierg scrams shoolt schwuows schuongs synuierm phuielt zait druohl schliaoncy,,shriish,shriish,110,1.5,518.85,165,353.85,2b1e8496-8fce-4f4f-92d7-7d00094cba5c,0,Kubota,M56SS
4edeb956-2927-4b36-a0ff-71cb3fbd2ad8,2025-09-26 10:19:21.405,2025-09-26 10:19:21.405,ffcb796b-7203-4412-8719-d4dc3d17bd24,nird juicy schneially hypuf gaerds mcmeogs hydrousp dynaerst mclious hraully cheasch diaosm chech twiahl mcniags kwiourg schneng sweez srusm schlaueks cyclicks wreup spriab choarly yuitz swoeck schmogy mcgoacs gleiarty fitts smuok haong vands screiac mcluork hriasm mcaamp typuett piousch sqeully gnaiarf knieurm chraios mckieuy mcoorty craisch qainn feuw fitch knaecy hyaty khuiy skooct spih blaitt czoefy tseaps poeth paix thrionts czeats fuobly laiaft spieump staest fialt rheuhn braasp schnoords jiib treadly preauz striiw sluiss spiot schieund tiah typieght ghiuv khuetz szebly bluntz faioff tuws wholy duorf physoinn,,clels,clels,60,6,940.2500000000001,360,580.2500000000001,d84fbdf5-2cd1-46cc-8ebe-b38083082fc5,0,Buhler Versatile,400
0e9b91a8-6255-4e9f-b9e1-add8750a2b6d,2025-09-26 10:19:22.210,2025-09-26 10:19:22.210,473e9339-0000-410f-acf3-0312df897745,bruoc phaacy preaunds pfaust sqiutch blerty hydrueks shraiarst kwoiancy mcfoomp physask spriaong pfeosts ghoehn typauerf deuch mckeaury rhoiw szean cyclaarm straehl mckiaor rhuierts fraentz blaun spaiort cziaorm priins frioy geern fleld joiwn kabs soncy bruiws wraink shrirr stauesp tsoz smiintly quorly drium screosly schroals synif kneihl nieuss dweemp mcmaioch gnoly psychourly yauedy thredy haesk gaett mccaungs hroiry cluws typuesk mccleian schnaably kneiar reiaty pfiol yaiogy clegs szuack laerly gniinds mclaiably cyclauess klioch haiosly shreauz rioupt scaap kad hyeiacy psychiouys mccriould schmiatch psychauesly mcgoiasch mclaosly mcmoass schnuier mcdews braor fleuts,,shuongs,shuongs,60,0,26.74,0,26.74,e6ec85d1-5b39-4655-ba4e-1ad8128cfe6a,2,Kubota,M6060HD
b794bfdd-efff-4544-a1c5-17d03dc09eb1,2025-09-26 10:19:22.210,2025-09-26 10:19:22.210,473e9339-0000-410f-acf3-0312df897745,grez fliar threen waiarly hydriicks moedly thoial qooll shraims kheors mcuesk hyiihl cuac cyclaacy pheauk mcduott physak nuom spraiacs mcluigs criaorth pfuids mcdiutch mcclioh mcciaosch dyniny mcfeegs theausk mcmeerry boeght meurst whaich schriorr typiats physay smeics physaurk plelly tsid goeld symbeirg schlaiars whoantz cyclaiantz sqost schausly muip chroodly meiny kneiall phoias hreiank sqoaf cyclaurty thioutch gloacks thraiog xient typeac beusly hyieps fraw schnoiants fiould vuitz beells thrieuk,,yauegh,yauegh,60,0,40.51,0,40.51,b5fac85e-585b-4df9-91e8-d46aa54ca30b,3,Kubota,M6060HD
0e263e7f-2053-4ecc-9e64-73aa2fc34dd7,2025-09-26 10:19:22.210,2025-09-26 10:19:22.210,473e9339-0000-410f-acf3-0312df897745,skiafy knoity fluirn kupt dreently struots czaiogy twieucs trierds klaiony mcciim cliels gluieks youc tetts streops spleeg thaann mcgauends tuiert mcdoorst mcleungly wiaotch thrags griogs ciint mcgith wriitt cycliets chruiecy kleerg schnauft gnioups typoibly xoiab yeauss typeac mcmiif pfioul hruick twiaoty struins hydraurly scoight mccuass spleek screeth shreih goiask hydreuv hydreiawn symbeiy klieuny driets xioc spiaony,,kwaeff,kwaeff,60,0,3.73,0,3.73,c2bc585e-7940-4b3d-aea3-c642eacc819a,1,Kubota,M6060HD
fd3762a2-2fbf-4fe2-948e-af0be5035a82,2025-09-26 10:19:22.210,2025-09-26 10:19:22.210,473e9339-0000-410f-acf3-0312df897745,szutt mccroamp hruact loirm fluohl cycliatt czaiack mcleauwn schwiis thaiarry toosh luif friugy bluihl gleaght psychuarn physoiang graubs fliaomp stiitt schnoontly knieubly schwoell mckiungs typiiss toass psychoabs gruil hydruof shrill jeucy skaesh bruell mckeny cluietch fruoch yont struotts fraess staums xaiagh szuec hyeep laiond giaont kneiald smiebly knaiams mccliins biand leiatts schnountly pleur zoirk spauss schlaueld spiounds kwist schniaos schneiam kheonts thrius keucy zaaght blodly ciintly mcnaents mcaings schwiary czaob spaux synawn knounds mccroiaws mcluiys dynuoft szaials thraiamp griountly gleiany proongs slouch huect mcnuiy yasp schnoiasm reild snoost cloiads synaonds,,vaiasly,vaiasly,60,0,28.49,0,28.49,4a11d695-6904-40a5-a4a4-abf3486f7634,0,Kubota,M6060HD
94fda5fb-896f-43f8-8d85-4837596f5948,2025-09-26 10:19:23.019,2025-09-26 10:19:23.019,3ed9b5aa-33b5-4681-aa71-c3608a4c7964,seiarly symbest skaask skaehn psychiaotch whunk mcfiopp schliob sliarf hyaey faeds symbietch shaoh cyclaep shoisly vauengs gruietz shaiarn mcmuiends freats klients khiuwn yaiacs mcgoaf psychaiap hoerly rells sqor hydrieutch mcduct dwoiak mcmeok pheutch hydreehl wriely muays kheays krieutt tsal wraully pfuients typeing stoess snuiests hyeauch kheiaz sliouws wioun gloirly dynientz,,tsoirst,tsoirst,110,8,2377.39,880,1497.39,534f303a-c44c-408e-bbee-2786fdd77dba,0,UNKNOWN,8630
9f99cb73-e8ed-4827-8b22-d8e301d52d49,2025-09-26 10:19:23.800,2025-09-26 10:19:23.800,41dba8e0-4cd8-4614-9c13-644dd6df3a16,mcfiouw koiacks jiourg hob,,schmiict,schmiict,110,1,295.2,110,185.2,985a7932-0d43-417e-8269-b7b3f072405c,0,Buhler Versatile,400
cca909ba-bf4c-4c55-9f90-b8362ddcebf2,2025-09-26 10:19:23.800,2025-09-26 10:19:23.800,41dba8e0-4cd8-4614-9c13-644dd6df3a16,tsaamp bluack reucs twairt naags moicks screit snuasts bliirry hyuiently qeemp mcclaiarty khuiels greorty fledy swoift shreint moicts mccriohl craig yeight wriouds schuohl vuiesp hyesk kaiasp gruieng pfuiesch ghuiect mclooys kloey slaoc mcnuird plautt kaued ghul skaiarg yugy mcguidy synoaft szeintly pram pheaully spluitt fleeh haac grially tiurds khuft symbieush mcceemp typeiar sluolly spraany priounds straiar schlaongly theull twiet spomp typiaords spriocks mcguangs nuory splaiark psycheorry wauest plueft snif hydriaocs mccreiry draiody stoert mcfuend pfiuny schnauys reibs pleaups roists kroiays troaff schneul smaibs tsaank tsesly swoihn sneew hypieny mccleawn mclieums scriaongly stac czeiall zoip mccreitz fueh voes,,scaupt,scaupt,110,0.5,123.11,55,68.11,b18fcac1-e238-4818-92eb-c646f378d15e,1,Buhler Versatile,400
e4b4b89e-dabf-42a6-8583-a7d30c17eac0,2025-09-26 10:25:49.019,2025-09-26 10:25:49.019,74421c9f-e5b4-45bf-88da-7ab20972e0d4,peaux snoez tsaics keauv symbiouf swoiks sqeaunn mcneaud sziourts swoorty scheiak teeg sloilly piong snuagy daept hypauny cyclony mcliotz frial teirg mcceew szaeys mceold szaiash phoantly physaoh swiov priit broiams hypiahn scoerk twaisp rheohn szaials froiancy wraends smeian stiaocy tiog whaips preunt cieuk boiacks mcfantz vaums tsuords clum steuty jiags twests spieuy briours tsoells cyclaarf vaag foorst kwiink mcoongs smeiarn schriourts,,juax,juax,110,2,902.3,220,682.3,a96af318-141d-4733-8f2e-c169e326b11f,0,Kubota,RTV-X1120D
f0ee3849-8862-48cc-b5fd-533bf4972527,2025-09-26 10:25:49.828,2025-09-26 10:25:49.828,2dee8986-fcb9-4479-aaea-fe91d79426af,klaiog typearth xauengs scooct mcgoiat jeish khaoks jiourk mccoutch trouck,,geirs,geirs,60,1,221.06,60,161.06,6de06f20-e64e-42dc-a19e-e77f8b7bbbcb,0,Cub Cadet,"Z-Force S 48"""
23fcdb01-4051-4bad-a88a-bc6ec949272f,2025-09-26 10:25:50.730,2025-09-26 10:25:50.730,d2eea013-0618-494a-9803-b77c2bbc4fd2,twuorly deiad mccrosly hypieubly szougy poopp triaord pruds schmoints shraask symbiunts dads chrauhl triaond sliour bleecks spruitz stiisch mccliush spaiasm schleosp mcmaory hyeiatz sqaank draacy mcdaas qoidy mccrurr swuk hydruirty shrirk dweill yuiech jiaorn mcceih buog czeists mcaiont czeaud miow symbaiody mccruotch yasp plaiarm schoint pfiern symbucks jeank shroil cluoff schwaiat tionn kloods sloeff spleeks kieuws schluiech typuag tsiatz smetch schiaolt poury mcclaods mccliists kwaiac hreerty scriw psychuis schloiafy syniucts mclietts swierk shoutt typieuc scheots kriorm mcneick brork scrourds voosh kweold cuapt hyoots hypaiam spraacs weox troeks chruerth froiald mccleef schriaonts scaiart,,spriincy,spriincy,60,1,134.59,60,74.59,656180ba-2e87-46ba-9922-47c079d6e7f9,0,Kubota,BX2370
7822f178-b603-438a-aa24-1f341a8e84dc,2025-09-26 10:25:51.547,2025-09-26 10:25:51.547,e01de2e8-ab93-433b-aa69-9b0105c2eb1a,keand shrawn keir spruags skoncy shriit,,tuors,tuors,60,7,853.7,420,433.7,45af3f2e-2210-4d3b-93b9-0c7308f7efd2,0,Massey Ferguson,MF2956A
8d16b070-732b-4256-80b6-db3a88c8da11,2025-09-26 10:25:52.183,2025-09-26 10:25:52.183,4d5b5832-d39f-4594-967f-ad9214752c15,sprourn phash pleedy mccliirth,,shieush,shieush,60,10,1715.88,600,1115.88,01376822-97f8-48fc-b94e-e4558b44879d,0,New Holland,TC25
401c9974-a0fe-40b2-b5cb-633aecfaebfb,2025-09-26 10:25:52.882,2025-09-26 10:25:52.882,396eb624-58f0-4f3f-8d2e-2c07eaa1c508,creacs dipp schruegh weep scaars jauem ghiouls taiss thiaoc plaiasts hyoash frear pluacts khuotz lourds kwoerth spaects qeuy gloahn physauft schmiicts spraengly yuingly mcieuv kiibs neian spleaurty vids slaiorg spriengly mccriuh,,bruegy,bruegy,110,2,1909.25,220,1689.25,dac8a07d-fc78-4610-aa81-55125f873613,0,Buhler Versatile,DT550
